candidate_id,allocation,overlap,allocation_stratum,origin_type,doc_id,page,language,context_unit_id,alternate_context_unit_id,openai_statement_ids,claude_statement_ids,openai_codes,claude_codes,openai_odr,claude_odr,match_score,match_method,candidate_span_sha256
PC-00088,both,True,en|both,both,AE_UAE_002,1,en,PRD-0002-P0001-U01,PRD-0002-P0001-U01,openai:PRD-0002-P0001-U01:S001,claude:PRD-0002-P0001-U01:S005,INTEROP.crossborder,SYS.design,proposal,decision,1.0,normalized_container,a9dd56852d6abc9cbc919d5f72a53500bbb8591ab4712dec135eca0e21de093c
PC-00089,Dominik,False,en|claude_only,claude_only,AE_UAE_002,1,en,PRD-0002-P0001-U01,,,claude:PRD-0002-P0001-U01:S002,,INTEROP.crossborder,,finding,,,408d4456aaa4155160b0a13574c02b637087b017b896cc254d9c853baf2b2663
PC-00090,Martin,False,en|claude_only,claude_only,AE_UAE_002,2,en,PRD-0002-P0002-U01,,,claude:PRD-0002-P0002-U01:S002,,ACCESS.universal,,proposal,,,012e1aac82d3287eaefd0bde7cd908ab328acef3838230e0f7e3830d5ceda3be
PC-00091,both,True,en|claude_only,claude_only,AE_UAE_002,2,en,PRD-0002-P0002-U01,,,claude:PRD-0002-P0002-U01:S001,,TECH.TOKEN.considered,,proposal,,,02dc9809d8f168f0ac9b9c11c2cd71d5207c83f6872c452f5d3caed2edba3bd9
PC-00092,both,True,en|both,both,AE_UAE_003,1,en,PRD-0003-P0001-U01,,openai:PRD-0003-P0001-U01:S001,claude:PRD-0003-P0001-U01:S003,PROG.generic,TECH.TOKEN.decided_yes,decision,decision,1.0,raw_equal,3dc15123eea5273875dbd49c6fd7b3462db1c2f4fa9df0f03c71339d3b3f83a9
PC-00093,Dominik,False,en|claude_only,claude_only,AE_UAE_003,1,en,PRD-0003-P0001-U01,,,claude:PRD-0003-P0001-U01:S002,,LEGAL.basis,,decision,,,e7abd79bd26bee365f40191cea478f1f2db35de5e93af57a4addaa7b62482550
PC-00094,Dominik,False,en|both,both,AE_UAE_003,1,en,PRD-0003-P0001-U01,PRD-0003-P0001-U01,openai:PRD-0003-P0001-U01:S002,claude:PRD-0003-P0001-U01:S004,LEGAL.basis,INTEROP.crossborder,decision,proposal,1.0,raw_equal,4e902f31e19dbae7ca43256516b9a499faa8d42a5be9083948a561c856c4a5e8
PC-00095,Martin,False,en|claude_only,claude_only,AE_UAE_003,1,en,PRD-0003-P0001-U01,,,claude:PRD-0003-P0001-U01:S001,,LEGAL.basis,,decision,,,b56504e8d3bdb442fd732d8c08a8cfe0eb02831aaa936d25c13c69ed17323d86
PC-00096,Martin,False,en|openai_only,openai_only,AE_UAE_003,2,en,PRD-0003-P0002-U01,,openai:PRD-0003-P0002-U01:S004,,OTHER.keep,,decision,,,,c22047123fe1c6038da854f729dec3b326ba7f149a729f555cbb1b30aa778a80
PC-00097,both,True,en|both,both,AE_UAE_003,2,en,PRD-0003-P0002-U01,PRD-0003-P0002-U01,openai:PRD-0003-P0002-U01:S003,claude:PRD-0003-P0002-U01:S005,SYS.design,SYS.design,proposal,decision,1.0,raw_equal,018abf11f6c062600bf941778cd01d506666aa8f9454aaf3b26068723bbd290c
PC-00098,both,True,en|both,both,AE_UAE_003,2,en,PRD-0003-P0002-U01,PRD-0003-P0002-U01,openai:PRD-0003-P0002-U01:S001,claude:PRD-0003-P0002-U01:S004,TECH.DLT,PROG.generic,decision,decision,1.0,raw_equal,82ffc186573284a4f5102e01db56d74479e36b64466b04e99ad84080179fcde5
PC-00099,Martin,False,en|both,both,AE_UAE_003,2,en,PRD-0003-P0002-U01,PRD-0003-P0002-U01,openai:PRD-0003-P0002-U01:S005,claude:PRD-0003-P0002-U01:S003,PROG.generic,TECH.TOKEN.decided_yes,decision,decision,1.0,raw_equal,37ee4f4905b67f647a0ee7af757a848f201e621f4b92ca57080f449f14e330ac
PC-00100,Martin,False,en|both,both,AE_UAE_003,2,en,PRD-0003-P0002-U01,PRD-0003-P0002-U01,openai:PRD-0003-P0002-U01:S007,claude:PRD-0003-P0002-U01:S006,ADOPT.experience,ADOPT.experience,decision,decision,1.0,raw_contains,decc944bda9ddc5b5c4d0b80259607f23867298b6876be0f71b20c390a47a23d
PC-00101,Martin,False,en|both,both,AE_UAE_003,2,en,PRD-0003-P0002-U01,PRD-0003-P0002-U01,openai:PRD-0003-P0002-U01:S006,claude:PRD-0003-P0002-U01:S002,SYS.design,KYC.INTERMED,decision,decision,1.0,raw_equal,e1d14bd6cf7e7d7427cba1ae11b5de5498f25cd793516caf92d5eeb2a3e37bc2
PC-00102,Martin,False,en|both,both,AE_UAE_003,2,en,PRD-0003-P0002-U01,PRD-0003-P0002-U01,openai:PRD-0003-P0002-U01:S002,claude:PRD-0003-P0002-U01:S001,SYS.design,TECH.DLT,decision,decision,1.0,raw_equal,e1d14bd6cf7e7d7427cba1ae11b5de5498f25cd793516caf92d5eeb2a3e37bc2
PC-00103,both,True,en|claude_only,claude_only,AE_UAE_003,3,en,PRD-0003-P0003-U01,,,claude:PRD-0003-P0003-U01:S001,,INTEROP.crossborder,,decision,,,dfebe5aff97e8d1c48ebb25c27e3806774bae1a53b8118f1f7de2add3003762e
PC-00104,Martin,False,en|claude_only,claude_only,AE_UAE_003,3,en,PRD-0003-P0003-U01,,,claude:PRD-0003-P0003-U01:S003,,SYS.design,,decision,,,0440888c722c40a9f6ae19ada2fc1a62af0e16bd57bcd08f642fe251b975d051
PC-00105,Martin,False,en|claude_only,claude_only,AE_UAE_003,3,en,PRD-0003-P0003-U01,,,claude:PRD-0003-P0003-U01:S002,,ADOPT.experience,,decision,,,d72d1da9b47f616bc9a7187d028a90173e3120f32f5f5593694b3316f3a5ca32
PC-00106,Martin,False,en|claude_only,claude_only,AM_ARM_001,2,en,PRD-0004-P0002-U01,,,claude:PRD-0004-P0002-U01:S001,,OTHER.keep,,finding,,,dc5223d3f73519450f9eccf5b601e3dc32f8b48765e542b2839695e699cedf60
PC-00107,both,True,en|claude_only,claude_only,AM_ARM_001,4,en,PRD-0004-P0004-U01,,,claude:PRD-0004-P0004-U01:S001,,INST.mandate,,decision,,,c26bc20be75288dbf90e2afd90930372e6d8bdc77231639765746368a0bf4db0
PC-00108,Martin,False,en|both,both,AM_ARM_001,5,en,PRD-0004-P0005-U01,,openai:PRD-0004-P0005-U01:S001,claude:PRD-0004-P0005-U01:S001,OTHER.keep,OTHER.keep,finding,finding,1.0,raw_equal,e43bd09e595988191187c6e8c5fe142242bb1c1639cc4349822af3e3953c5eaa
PC-00109,both,True,en|claude_only,claude_only,AM_ARM_001,8,en,PRD-0004-P0008-U01,,,claude:PRD-0004-P0008-U01:S001,,OTHER.keep,,finding,,,65b405a5f2f3a3aaddfc429736a27b7bb561b0254c0c136b32547c64dcd62e42
PC-00110,Martin,False,en|both,both,AM_ARM_001,10,en,PRD-0004-P0010-U01,PRD-0004-P0010-U01,openai:PRD-0004-P0010-U01:S001,claude:PRD-0004-P0010-U01:S001,ACCESS.universal,ACCESS.universal,proposal,finding,1.0,raw_contains,80ce0b013b908a91dcebe1555a9728392049bd3491154e298c9dcba6ae005a77
PC-00111,Dominik,False,en|both,both,AM_ARM_001,13,en,PRD-0004-P0013-U01,PRD-0004-P0013-U01,openai:PRD-0004-P0013-U01:S001,claude:PRD-0004-P0013-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,normalized_container,17ec9022579141173746b7f0c944ae24675f47a736e08b1dcd3eeedaf8258bf7
PC-00112,Dominik,False,en|openai_only,openai_only,AM_ARM_001,20,en,PRD-0004-P0020-U01,,openai:PRD-0004-P0020-U01:S001,,STAB.disintermediation,,proposal,,,,a22034110c2c6f9908d598185465ebbc0705b79f58e42e76730251c127549503
PC-00113,Dominik,False,en|claude_only,claude_only,AM_ARM_001,21,en,PRD-0004-P0021-U01,,,claude:PRD-0004-P0021-U01:S001,,SYS.design,,finding,,,240a9ac566452799e18f04f1c3439a815ecdbab83e94c1e469bde8f793f51bd1
PC-00114,both,True,en|openai_only,openai_only,AU_RBA_001,3,en,PRD-0005-P0003-U01,,openai:PRD-0005-P0003-U01:S002,,SYS.design,,decision,,,,0540f2bd6741263a621375aabce393a8ae9e2c3604c88ae55401c61833c6ffc0
PC-00115,both,True,en|both,both,AU_RBA_001,3,en,PRD-0005-P0003-U01,PRD-0005-P0003-U01,openai:PRD-0005-P0003-U01:S001,claude:PRD-0005-P0003-U01:S001,SYS.design,SYS.design,decision,decision,1.0,raw_equal,91918adb6c6422193c95a1a4af44a85066ea1bc5e6b9c2f6f8839ed8458c6831
PC-00116,both,True,en|both,both,AU_RBA_001,5,en,PRD-0005-P0005-U01,,openai:PRD-0005-P0005-U01:S001,claude:PRD-0005-P0005-U01:S001,PROC.pilot_learning,PROC.pilot_learning,finding,finding,1.0,raw_equal,0570ff92614ee9ee4675d3c54bd373ccb1528826c97205bb12b4fd68ac08f91f
PC-00117,Martin,False,en|both,both,AU_RBA_001,6,en,PRD-0005-P0006-U01,PRD-0005-P0006-U01,openai:PRD-0005-P0006-U01:S004,claude:PRD-0005-P0006-U01:S001;claude:PRD-0005-P0006-U01:S002,OTHER.keep,TECH.DLT;TECH.TOKEN.decided_yes,decision,decision,1.0,raw_equal,3b7ceb7cd9174f5f4f4b0d3dabea1eb5864dfc9ee5bf1b126a788052ee267c3a
PC-00118,Dominik,False,en|both,both,AU_RBA_001,6,en,PRD-0005-P0006-U01,PRD-0005-P0006-U01,openai:PRD-0005-P0006-U01:S005,claude:PRD-0005-P0006-U01:S003,OTHER.keep,INST.mandate,finding,finding,1.0,raw_contains,d9b67dbcb4eb91a6c54d2e83b6ebd51c6bc8ad42f348becb1c403d3a42afcaa0
PC-00119,Martin,False,en|openai_only,openai_only,AU_RBA_001,6,en,PRD-0005-P0006-U01,,openai:PRD-0005-P0006-U01:S002,,SYS.design,,decision,,,,add81edf53c7b273d34190cae6d991ebc03b2d65b772c58b751a62057c90cb47
PC-00120,Dominik,False,en|openai_only,openai_only,AU_RBA_001,6,en,PRD-0005-P0006-U01,,openai:PRD-0005-P0006-U01:S001,,TECH.TOKEN.decided_yes,,decision,,,,aabe5c84900ec094ed1df723aefd965dc85999ad2fc52c8edc9db389639e059b
PC-00121,Dominik,False,en|openai_only,openai_only,AU_RBA_001,6,en,PRD-0005-P0006-U01,,openai:PRD-0005-P0006-U01:S003,,SYS.design,,decision,,,,e88010bc07c6414c1ebd592bd3caccb0efacbcf01ee48901255e5c6c7a57973c
PC-00122,both,True,en|openai_only,openai_only,AU_RBA_001,7,en,PRD-0005-P0007-U01,,openai:PRD-0005-P0007-U01:S001,,OTHER.keep,,finding,,,,381cbe68c0b76b5543e6c3ca06519a0272eb29b6ec3544a49933a37d54a6b3f5
PC-00123,both,True,en|both,both,AU_RBA_001,7,en,PRD-0005-P0007-U01,PRD-0005-P0007-U01,openai:PRD-0005-P0007-U01:S002,claude:PRD-0005-P0007-U01:S001,LEGAL.basis,LEGAL.basis,finding,decision,1.0,raw_contains,923ebd1dd57675d89ea2fb38074331cd19b93fefb383b39900645d83984601c6
PC-00124,Dominik,False,en|openai_only,openai_only,AU_RBA_001,7,en,PRD-0005-P0007-U01,,openai:PRD-0005-P0007-U01:S003,,OTHER.keep,,finding,,,,6413f5a4cc788fcd0c2eb850c6b6c05e44981780c39d2b1009adf20dccd1b3da
PC-00125,Martin,False,en|both,both,AU_RBA_001,8,en,PRD-0005-P0008-U01,PRD-0005-P0008-U01,openai:PRD-0005-P0008-U01:S007,claude:PRD-0005-P0008-U01:S001,SYS.design,TECH.DLT,finding,decision,1.0,raw_equal,0a86a4b86e2e6834e18fb416d3b05b09acd56b08e038d2116b0d8a55d8acc9f2
PC-00126,Dominik,False,en|both,both,AU_RBA_001,8,en,PRD-0005-P0008-U01,PRD-0005-P0008-U01,openai:PRD-0005-P0008-U01:S005,claude:PRD-0005-P0008-U01:S003,PROG.generic,PROC.pilot_learning,finding,finding,1.0,normalized_container,056166f7d49a0974f355cbf5b8569bc714447bccc4fefa96c880edaf19127592
PC-00127,Dominik,False,en|both,both,AU_RBA_001,8,en,PRD-0005-P0008-U01,PRD-0005-P0008-U01,openai:PRD-0005-P0008-U01:S001,claude:PRD-0005-P0008-U01:S007,TECH.DLT,PRIV.BAL,decision,finding,1.0,raw_equal,d355c27869fbab5eaf63cf9b8027e621a31cafb9b4e944f09bd57ee456c2a7c4
PC-00128,Dominik,False,en|both,both,AU_RBA_001,8,en,PRD-0005-P0008-U01,PRD-0005-P0008-U01,openai:PRD-0005-P0008-U01:S004,claude:PRD-0005-P0008-U01:S006,PROG.generic,PROC.pilot_learning,decision,finding,1.0,raw_equal,43d5519b555f1e7d3f880208f5b7857dd156f87a246ffc05ddf0533701f106b0
PC-00129,both,True,en|both,both,AU_RBA_001,8,en,PRD-0005-P0008-U01,PRD-0005-P0008-U01,openai:PRD-0005-P0008-U01:S003,claude:PRD-0005-P0008-U01:S004,PROG.generic,PROC.pilot_learning,decision,finding,1.0,raw_equal,a75d653ecd05f4317021f5839d181cbb8f49bdac971da34956646acfc93021ef
PC-00130,Dominik,False,en|both,both,AU_RBA_001,8,en,PRD-0005-P0008-U01,PRD-0005-P0008-U01,openai:PRD-0005-P0008-U01:S002,claude:PRD-0005-P0008-U01:S005,SYS.design,SYS.design,decision,finding,1.0,raw_equal,398bb6ab1526648ed3d67bc40e48cbe16feb286db5a0c78409161762f8514cfd
PC-00131,Martin,False,en|both,both,AU_RBA_001,8,en,PRD-0005-P0008-U01,PRD-0005-P0008-U01,openai:PRD-0005-P0008-U01:S006,claude:PRD-0005-P0008-U01:S002,SYS.design,SYS.design,finding,decision,1.0,raw_equal,a75d653ecd05f4317021f5839d181cbb8f49bdac971da34956646acfc93021ef
PC-00132,Dominik,False,en|both,both,AU_RBA_001,9,en,PRD-0005-P0009-U01,PRD-0005-P0009-U01,openai:PRD-0005-P0009-U01:S002,claude:PRD-0005-P0009-U01:S002,INTEROP.domestic,PROC.pilot_learning,finding,finding,1.0,normalized_container,c25663c25a7a0630c42884028ae46bf0ab2b7814766a2f0b382f78ca9ac5bb25
PC-00133,Martin,False,en|both,both,AU_RBA_001,9,en,PRD-0005-P0009-U01,,openai:PRD-0005-P0009-U01:S001,claude:PRD-0005-P0009-U01:S001,OPS.resilience,SYS.design,finding,finding,1.0,raw_equal,0d584887e9d8debba660049c6fc9c53cadfe41407e9700df677039f22b8f07fe
PC-00134,Martin,False,en|both,both,AU_RBA_001,11,en,PRD-0005-P0011-U01,PRD-0005-P0011-U01,openai:PRD-0005-P0011-U01:S002,claude:PRD-0005-P0011-U01:S001,SYS.design,SYS.design,decision,decision,1.0,raw_equal,70cdb9ed5f2850183a6377f821f296cefa378f0453a737484dd44104ad98f301
PC-00135,both,True,en|both,both,AU_RBA_001,11,en,PRD-0005-P0011-U01,,openai:PRD-0005-P0011-U01:S003,claude:PRD-0005-P0011-U01:S002,SYS.design,SYS.design,decision,decision,1.0,raw_equal,8bd6109bd942acbdb8c23d8034fb977fccdf2d3d6ab2cb6f0d2ee8d9bf8710b1
PC-00136,Dominik,False,en|both,both,AU_RBA_001,11,en,PRD-0005-P0011-U01,PRD-0005-P0011-U01,openai:PRD-0005-P0011-U01:S001,claude:PRD-0005-P0011-U01:S003,SYS.design,INST.mandate,decision,decision,1.0,raw_equal,7a6dd61698ec1e59ab764dda23771c6c2d5b42c998a11715ca44a6e1553316c7
PC-00137,Dominik,False,en|openai_only,openai_only,AU_RBA_001,12,en,PRD-0005-P0012-U01,,openai:PRD-0005-P0012-U01:S003,,SYS.design,,decision,,,,b2c102476901324241ec7a0c556780d06767061101eb3a3b2604611ea41596b2
PC-00138,Martin,False,en|both,both,AU_RBA_001,12,en,PRD-0005-P0012-U01,,openai:PRD-0005-P0012-U01:S002,claude:PRD-0005-P0012-U01:S002,TECH.DLT,TECH.DLT,decision,decision,1.0,raw_equal,f278e52fd56d3a1546118261f16cdd44908b2d20b789564d36e2d0b2c5f4e920
PC-00139,Martin,False,en|both,both,AU_RBA_001,12,en,PRD-0005-P0012-U01,,openai:PRD-0005-P0012-U01:S001,claude:PRD-0005-P0012-U01:S001,SYS.design,AML.RISK,decision,decision,1.0,raw_equal,0d80b5e6cc7775ed02b9691a7b182eb78cee40809ab8725a7ffe6686182d6eab
PC-00140,Martin,False,en|both,both,AU_RBA_001,13,en,PRD-0005-P0013-U01,PRD-0005-P0013-U01,openai:PRD-0005-P0013-U01:S002,claude:PRD-0005-P0013-U01:S004,INTEROP.domestic,PRIV.ANON,decision,decision,1.0,raw_equal,c888ff140948f530bfe3c1f3404b8b6b9ff48671c2079182dce1fcd4f11a857b
PC-00141,Martin,False,en|both,both,AU_RBA_001,13,en,PRD-0005-P0013-U01,PRD-0005-P0013-U01,openai:PRD-0005-P0013-U01:S005,claude:PRD-0005-P0013-U01:S003,PRIV.CB.visibility.opaque,SYS.design,decision,decision,1.0,raw_equal,c4dd9c0faf333ac0aaacc2711582f39018637eda800594cad0b27d4dd875a045
PC-00142,Martin,False,en|both,both,AU_RBA_001,13,en,PRD-0005-P0013-U01,PRD-0005-P0013-U01,openai:PRD-0005-P0013-U01:S001,claude:PRD-0005-P0013-U01:S005,PROG.generic,PRIV.CB.visibility.opaque,decision,decision,1.0,raw_equal,c4dd9c0faf333ac0aaacc2711582f39018637eda800594cad0b27d4dd875a045
PC-00143,both,True,en|both,both,AU_RBA_001,13,en,PRD-0005-P0013-U01,PRD-0005-P0013-U01,openai:PRD-0005-P0013-U01:S003,claude:PRD-0005-P0013-U01:S007,SYS.design,PRIV.ANON,decision,decision,1.0,raw_equal,a667c01c0d43599024e0b9a9449aa5c6fd3406240155e56d80bc196b192f582e
PC-00144,Dominik,False,en|both,both,AU_RBA_001,13,en,PRD-0005-P0013-U01,PRD-0005-P0013-U01,openai:PRD-0005-P0013-U01:S004,claude:PRD-0005-P0013-U01:S006,PRIV.ANON,SYS.design,decision,decision,1.0,raw_equal,d44643b780f989b723bc104f7e8014301decd4da18b0cf234676cf9dd64a6d03
PC-00145,both,True,en|claude_only,claude_only,AU_RBA_001,13,en,PRD-0005-P0013-U01,,,claude:PRD-0005-P0013-U01:S002,,SYS.design,,decision,,,95d5d25a34191d13b2a559c630d1c95a46ba90e748533562c2d111949c1abf96
PC-00146,Martin,False,en|both,both,AU_RBA_001,13,en,PRD-0005-P0013-U01,PRD-0005-P0013-U01,openai:PRD-0005-P0013-U01:S006,claude:PRD-0005-P0013-U01:S001,INTEROP.domestic,SYS.design,decision,decision,1.0,raw_equal,d44643b780f989b723bc104f7e8014301decd4da18b0cf234676cf9dd64a6d03
PC-00147,Dominik,False,en|both,both,AU_RBA_001,14,en,PRD-0005-P0014-U01,,openai:PRD-0005-P0014-U01:S004,claude:PRD-0005-P0014-U01:S004,INTEROP.domestic,INTEROP.domestic,decision,decision,1.0,raw_equal,ee599644d86befb62f7692f1c5d896bd3e4d9b5c3ec51f774734f32d4a807b21
PC-00148,Martin,False,en|both,both,AU_RBA_001,14,en,PRD-0005-P0014-U01,,openai:PRD-0005-P0014-U01:S002,claude:PRD-0005-P0014-U01:S002,SYS.design,SYS.design,decision,decision,1.0,raw_equal,be48e3607612252c9297ea7b3bc270f13accfa54a18d10eb38a362e9af9d2751
PC-00149,Martin,False,en|both,both,AU_RBA_001,14,en,PRD-0005-P0014-U01,PRD-0005-P0014-U01,openai:PRD-0005-P0014-U01:S003,claude:PRD-0005-P0014-U01:S003,SYS.design,SYS.design,decision,decision,1.0,normalized_container,bc70033f4774b9302f12a55126a9b82b94cb3749e71ce1b5c386b4f8d632e6b1
PC-00150,both,True,en|openai_only,openai_only,AU_RBA_001,14,en,PRD-0005-P0014-U01,,openai:PRD-0005-P0014-U01:S009,,KYC.INTERMED,,decision,,,,0008d47ad6547a80c44983ee1ea2dc02093c1ce0b7e8edffcc07c96b9b18728c
PC-00151,Dominik,False,en|both,both,AU_RBA_001,14,en,PRD-0005-P0014-U01,,openai:PRD-0005-P0014-U01:S005,claude:PRD-0005-P0014-U01:S005,SYS.design,SYS.design,decision,decision,1.0,raw_equal,28c7aab243674b71b3f4939c4659a4dca9f34b38259582dd07c1584a0cfec066
PC-00152,both,True,en|both,both,AU_RBA_001,14,en,PRD-0005-P0014-U01,,openai:PRD-0005-P0014-U01:S007,claude:PRD-0005-P0014-U01:S007,ACCESS.universal,SYS.design,decision,decision,1.0,raw_equal,5a06ee4fcee92f1b2fb84dcf215f2f6627e8dc80746175272477d2e915c717cd
PC-00153,Martin,False,en|both,both,AU_RBA_001,14,en,PRD-0005-P0014-U01,,openai:PRD-0005-P0014-U01:S008,claude:PRD-0005-P0014-U01:S008,KYC.INTERMED,KYC.INTERMED,decision,decision,1.0,raw_equal,57034950a923b7a7a4ae7dbecfdfb6b341bc8cb8fcdfb0d9cd5c7e37853f8bd2
PC-00154,both,True,en|both,both,AU_RBA_001,14,en,PRD-0005-P0014-U01,,openai:PRD-0005-P0014-U01:S001,claude:PRD-0005-P0014-U01:S001,SYS.design,SYS.design,decision,decision,1.0,raw_equal,5a5f43a7d7283affe051915cdb1b0d5fa5ec06835a65b33f04db18df555c87f0
PC-00155,both,True,en|both,both,AU_RBA_001,14,en,PRD-0005-P0014-U01,,openai:PRD-0005-P0014-U01:S006,claude:PRD-0005-P0014-U01:S006,PROG.remuneration_no,PROG.remuneration_no,decision,decision,1.0,raw_equal,f7bb5efccdd987b87ad67771acd92e6df3231245c80119f86355734ca3188a24
PC-00156,Martin,False,en|both,both,AU_RBA_001,15,en,PRD-0005-P0015-U01,PRD-0005-P0015-U01,openai:PRD-0005-P0015-U01:S001,claude:PRD-0005-P0015-U01:S002,SYS.design,SYS.design,decision,decision,1.0,raw_equal,a9d53de2af537fffb90b36452f33db8e615ee9ebc1cea723dc655341a6b85970
PC-00157,Dominik,False,en|both,both,AU_RBA_001,15,en,PRD-0005-P0015-U01,PRD-0005-P0015-U01,openai:PRD-0005-P0015-U01:S004,claude:PRD-0005-P0015-U01:S001,SYS.design,SYS.design,decision,decision,1.0,raw_equal,cd6f6530376c18fbcf19b03a8162f73fac36875755f43dd865b146a2607d654b
PC-00158,Dominik,False,en|both,both,AU_RBA_001,15,en,PRD-0005-P0015-U01,PRD-0005-P0015-U01,openai:PRD-0005-P0015-U01:S002,claude:PRD-0005-P0015-U01:S003,SYS.design,KYC.INTERMED,decision,finding,1.0,raw_equal,1ae24f358e4f8f2928da0bc6337e9805d088ea3122f533b669928618b81a8efc
PC-00159,both,True,en|openai_only,openai_only,AU_RBA_001,15,en,PRD-0005-P0015-U01,,openai:PRD-0005-P0015-U01:S005,,KYC.INTERMED,,decision,,,,b2744a6e8da9c8372666b31014395e63147d04b90df093fecc15a95e68df4a24
PC-00160,Martin,False,en|both,both,AU_RBA_001,15,en,PRD-0005-P0015-U01,PRD-0005-P0015-U01,openai:PRD-0005-P0015-U01:S003,claude:PRD-0005-P0015-U01:S004,SYS.design,PROC.pilot_learning,decision,finding,1.0,raw_equal,142bf8eb850cea4d0e7f15fa889a18a07f914294e8aa6136b6ac07644f7ad967
PC-00161,Dominik,False,en|claude_only,claude_only,AU_RBA_001,16,en,PRD-0005-P0016-U01,,,claude:PRD-0005-P0016-U01:S001,,PROG.generic,,finding,,,33739def229b59c40ea0643956bda1169c711323052e2b9adeedd585145dbd96
PC-00162,Martin,False,en|both,both,AU_RBA_001,17,en,PRD-0005-P0017-U01,PRD-0005-P0017-U01,openai:PRD-0005-P0017-U01:S001,claude:PRD-0005-P0017-U01:S002,PROG.generic,PROG.generic,finding,finding,1.0,raw_equal,6e51e4efef4b733f64d888b411f3cc56ad3fe5ba559bc87b57abd703c0e40aa9
PC-00163,both,True,en|both,both,AU_RBA_001,17,en,PRD-0005-P0017-U01,,openai:PRD-0005-P0017-U01:S004,claude:PRD-0005-P0017-U01:S005,INTEROP.domestic,SYS.design,finding,finding,1.0,raw_equal,80848bc1af8969d7895825ccc1c55338b3c02fdd58be7ab591e3177e86be93df
PC-00164,Martin,False,en|both,both,AU_RBA_001,17,en,PRD-0005-P0017-U01,PRD-0005-P0017-U01,openai:PRD-0005-P0017-U01:S002,claude:PRD-0005-P0017-U01:S004,PROG.generic,PROG.generic,finding,finding,1.0,raw_equal,6e51e4efef4b733f64d888b411f3cc56ad3fe5ba559bc87b57abd703c0e40aa9
PC-00165,Martin,False,en|both,both,AU_RBA_001,17,en,PRD-0005-P0017-U01,PRD-0005-P0017-U01,openai:PRD-0005-P0017-U01:S003,claude:PRD-0005-P0017-U01:S001,PROG.generic,PROG.generic,finding,finding,1.0,raw_equal,3ed7cb8cde60d413ee16dd6407b8a09fc3e612f66584be5a9ec33857bea5dc4c
PC-00166,Martin,False,en|claude_only,claude_only,AU_RBA_001,17,en,PRD-0005-P0017-U01,,,claude:PRD-0005-P0017-U01:S003,,SYS.design,,finding,,,8af79202dcc5f84e6b226ed8a9df5a8cce80f6440d0b7c27bb01f1a4910b3c64
PC-00167,both,True,en|both,both,AU_RBA_001,18,en,PRD-0005-P0018-U01,PRD-0005-P0018-U01,openai:PRD-0005-P0018-U01:S001,claude:PRD-0005-P0018-U01:S001,INTEROP.domestic,SYS.design,finding,finding,1.0,raw_equal,ae1fb927e5b2d382063f7d9e342ce6ab806643df9819cdbdab7faf168a705654
PC-00168,both,True,en|both,both,AU_RBA_001,18,en,PRD-0005-P0018-U01,,openai:PRD-0005-P0018-U01:S003,claude:PRD-0005-P0018-U01:S004,SYS.design,SYS.design,finding,finding,1.0,raw_equal,6e6c7e616b8b738337a258433068d429ba59f26168de2d1651befba355a76260
PC-00169,Martin,False,en|both,both,AU_RBA_001,18,en,PRD-0005-P0018-U01,,openai:PRD-0005-P0018-U01:S002,claude:PRD-0005-P0018-U01:S003,SYS.design,SYS.design,finding,finding,1.0,raw_equal,3ad3b8700c917ec0bc3a61fcbac7fb36f76f67ac468e03d5c7f1a3f4a7512247
PC-00170,Martin,False,en|claude_only,claude_only,AU_RBA_001,18,en,PRD-0005-P0018-U01,,,claude:PRD-0005-P0018-U01:S002,,SYS.design,,finding,,,5a1a8d362ba18c53489bda27c41cbdf53b3fe338b6f84caeb2a19f7a1760861f
PC-00171,Martin,False,en|both,both,AU_RBA_001,19,en,PRD-0005-P0019-U01,,openai:PRD-0005-P0019-U01:S002,claude:PRD-0005-P0019-U01:S002,PROG.generic,SYS.design,finding,finding,1.0,raw_equal,f92023d9c0d2429208d098bb15a2b24009bdcca0189ad3791b589d801209b366
PC-00172,Dominik,False,en|both,both,AU_RBA_001,19,en,PRD-0005-P0019-U01,,openai:PRD-0005-P0019-U01:S001,claude:PRD-0005-P0019-U01:S001,INTEROP.domestic,SYS.design,finding,finding,1.0,raw_equal,f708dff6e35dee0e8f5b19398d20aa4ace64460223a59728ad22bd5149d92bbc
PC-00173,both,True,en|both,both,AU_RBA_001,19,en,PRD-0005-P0019-U01,,openai:PRD-0005-P0019-U01:S003,claude:PRD-0005-P0019-U01:S003,PROG.restriction,PROG.restriction,decision,finding,1.0,raw_equal,fabd024d21181f2541c2bdab4228c289a1b6b079764b2a72c545dc01ec055277
PC-00174,Dominik,False,en|both,both,AU_RBA_001,20,en,PRD-0005-P0020-U01,PRD-0005-P0020-U01,openai:PRD-0005-P0020-U01:S002,claude:PRD-0005-P0020-U01:S002,OPS.resilience,CASH.relation,finding,finding,1.0,raw_equal,4b74660da30247248a9aebd0689c3084ed53dd42ccf90ff9b2cbd8a9f391e2ac
PC-00175,Martin,False,en|both,both,AU_RBA_001,20,en,PRD-0005-P0020-U01,,openai:PRD-0005-P0020-U01:S001,claude:PRD-0005-P0020-U01:S001,OPS.resilience,OPS.resilience,finding,finding,1.0,raw_equal,52fdbe8113f38435b0098967d83c9fd194a3e7b838d7cc4dc99c986cf62809e6
